,id,label_class,text,label
0,,Azubi,"  Ausbildung zum/zur Verkäufer/in im Sporthaus Memmingen Ausbildungsbeginn September 2017


  Auszug der Stellenbeschreibung

  Ausbildung zum/zur Verkäufer/in im Sporthaus Memmingen Ausbildungsbeginn September 2017 Reischmann Mode Sport ist das führende Unternehmen für Mode, Sport und Lifestyle in unserer Region. Wir präsentieren auf über 40.000 qm Verkaufsfläche in Ravensburg, Kempten, Memmingen und Ulm unseren Kunden die besten Mode- und Sportmarken für Damen, Herren und Kinder. In unserem Sporthaus in Memmingen haben wir zum 01.09.17 noch einen Ausbildungsplatz zum/zur Verkäufer/in frei. Die Ausbildung bei Reischmann umfasst einen sehr abwechslungsreichen Tätigkeitsbereich. Leidenschaft für Mode und Sport und die Begeisterung für den Kontakt mit Menschen sind Voraussetzung für eine erfolgreiche Karriere im Handel. Sie werden über Ihre gesamte Ausbildung von unserer Ausbildungsbeauftragten begleitet und erhalten neben den internen Mitarbeiterseminaren zusätzliche Unterweisungen und Lehrgespräche. Ihr Profil
  * Sie haben mindestens einen guten Hauptschulabschluss (gute Noten in Deutsch, Mathematik und den Lernfächern)
  * Sie sind kommunikativ und haben Freude am Umgang mit Kunden
  * Sie sind ein Teamplayer
  * Sie haben Interesse an Mode und Sport sowie ein gepflegtes Äußeres
  * Sie sind verantwortungsbewusst und begeisterungsfähig Ihr Kontakt Reischmann GmbH&Co.KGaA Herrn Wolfgang Reischmann Kirchstrasse 2-6 88212 Ravensburg Tel.:
  0751 36 147 555 Fax:
  Email:
  info@reischmann.biz Web:
  Onlinebewerbung Seite Drucken Fenster schliessen",0
1,4B96E8E755F2A5675B004D49CA4278B2,Auszubildende,"Einsatzort: 81547 München
Job ID: RE-54621949A
Beschäftigungsart: Vollzeit
Ausbildung z. Kauffrau / Kaufmann im Einzelhandel, Fachrichtung Feinkost - 2018

REWE gehört zur REWE Group mit Sitz in Köln. Gegründet 1927, ist die REWE Group heute mit einem Umsatz von über 52 Mrd. Euro und insgesamt 330.000 Beschäftigten einer der führenden Handels- und Touristikkonzerne Europas. Deutschlandweit stehen über 3.300 REWE Märkte mit ihrem Namen für ein innovatives, sehr gut sortiertes und frischeorientiertes Lebensmittelsortiment. Mehr als 100.000 Mitarbeiter leisten dabei den wichtigsten Beitrag: Sie engagieren sich mit Herzblut, weil sie nicht nur gefordert, sondern auch bestens gefördert werden. Wir freuen uns auf Sie.

Ausschreibungs-ID: RE-54621949A

Es dreht sich alles um die Abläufe im Markt hinsichtlich der Bestellungund des Verkaufs der Waren.

Ausbildung z. Kauffrau / Kaufmann im Einzelhandel, Fachrichtung Feinkost - 2018
Ausbildungsbeginn: 03.09.2018
Ausbildungsdauer: 3 Jahre

Wir bieten:

- Abwechslungsreiche und interessante Aufgabenfelder
- Interne Fachseminare zu Inhalten des Ausbildungsberufes
- Unterstützung und Entwicklung im Team
- Möglichkeit der Weiterqualifizierung zum/zur Erstverkäufer/-in und/oder Bereichsleiter/-in Service
- Schwerpunkte: Wurst, Käse und Feinkostsortiment

Deine Aufgaben:

- Bedarfsermittlung und Beschaffung von Waren
- Präsentation der einzelnen Warengruppen
- Warenlagerung und -kontrolle
- Führen von Beratungs- und Verkaufsgesprächen
- Leistungsfähigkeit der Serviceabteilung (Verkaufs- (Verkaufsstatistiken, Erfolgskontrollen, Abrechnungen)

Dein Profil:

- Guter Hauptschulabschluss oder mittlere Reife
- Freude am Umgang mit Menschen und Lebensmitteln
- Interesse am Handel und seinen Kunden
- Teamgeist und Dienstleistungsorientierung
- Einsatzbereitschaft und Belastbarkeit

Ansprechpartner:
Laura Bauer - 08122/985500",0
2,4B96E63BC52446842C78A19184F9FF6C,Auszubildende,"Wir bieten zum 01. September 2016 einen Ausbildungsplatz als;;Elektroniker/in - Energie- und Gebäudetechnik;;;Was macht man in diesem Beruf?;Elektroniker/innen der Fachrichtung Energie- und Gebäudetechnik planen und installieren elektrotechnische Anlagen, etwa Anlagen der elektrischen Energieversorgung in Gebäuden. Sie montieren z.B. Sicherungen und Anschlüsse für Waschmaschinen und Herde, Gebäudeleiteinrichtungen und Datennetze oder Steuerungs und Regelungseinrichtungen für Heizungs, Lüftungs und Klimaanlagen. Hierfür erstellen sie Steuerungsprogramme, definieren Parameter, messen elektrische Größen und testen die Systeme. Sie installieren Empfangs und Breitbandkommunikationsanlagen sowie Fernmeldenetze. Bei Wartungsarbeiten prüfen sie die elektrischen Sicherheitseinrichtungen, ermitteln Störungsursachen und beseitigen Fehler.;;;Wo arbeitet man?;Elektroniker/innen der Fachrichtung Energie- und Gebäudetechnik arbeiten hauptsächlich in Betrieben des Elektrotechnikerhandwerks, z.B. in den Fachbereichen technische Gebäudeausrüstung, Gebäudeautomatisierung, Energiemanagement, Beleuchtungs- und Signalanlagen sowie regenerative Energien.;Sie sind meist an wechselnden Einsatzorten beim Kunden, in Gebäuden oder im Freien sowie in Werkhallen und Werkstätten tätig. Am Computer führen sie Tests, Prüfungen und Dokumentationen durch.;;Unser Einsatzgebiet erstreckt sich von Oberndorf über Rottweil bis Raum VS - d.h. auch wenn Du noch keinen Führerschein hast, kann die Mitfahrt über die Monteure organisiert werden.;;Interessiert? Dann freuen wir uns auf Deine Bewerbung! Gerne kann auch vorab durch ein Praktikum in den Beruf reingeschnuppert werden.",0
3,4B96EADE52325750E602CF9749907692,Auszubildende,"Wir suchen eine/n Auszubildende/n zum/zur Friseur/in zum 01.08.2018.

Friseure und Friseurinnen waschen, pflegen, schneiden, färben und frisieren Haare. Sie beraten Kunden individuell in Fragen der Frisur, der Haarpflege sowie des Haarstylings, pflegen Hände, gestalten Fingernägel sowie Make-up und verkaufen kosmetische bzw. Haarpflegeartikel.

Friseure und Friseurinnen arbeiten hauptsächlich in Fachbetrieben des Friseurhandwerks. Darüber hinaus finden sie Beschäftigungsmöglichkeiten in Freizeiteinrichtungen wie Wellnesshotels und Bäderbetrieben. Auch bei Film- und Theaterproduktionen oder Modeschauen können sie tätig sein. Ebenso bieten sich Beschäftigungsmöglichkeiten im Verkauf von Kosmetikartikeln, z.B. in Parfümerien.",0
4,4B96D359E954752764C9403C7F4DC538,Auszubildende,"Die Deutsche Bahn ist einer der vielfältigsten Arbeitgeber Deutschlands. Wir suchen jedes Jahr deutschlandweit über 3.000 Auszubildende in 50 Berufen, die mit uns gemeinsam noch besser werden wollen.

Du denkst bei Watt nicht an die Nordsee und sorgst dafür, dass anderen ein Licht aufgeht? Dann bist Du bei uns genau richtig!

Zum 01.09.2019 suchen wir Dich für die 3,5-jährige Ausbildung zum Elektroniker für Betriebstechnik (w/m) DB Netz AG und DB Fahrzeuginstandhaltung GmbH in Bebra. Die Berufsschule und die Ausbildungswerkstatt befinden sich in Kassel.

Deine Aufgaben:

Während Deiner Ausbildung zum Elektroniker für Betriebstechnik im Streckennetz

 * machst Du Dich mit der Installation, Überwachung, Wartung und Instandhaltung verschiedener Anlagen vertraut
 * lernst Du, Störungen zu analysieren und zu beseitigen
 * eignest Du Dir Kenntnisse zu Mess-. Prüf- und Diagnoseverfahren an 
 * erfährst Du, wie Du technisch fachkundig dokumentierst
 * arbeitest Du draußen an Gleisen, Oberleitungen, Signalen und Stellwerkstechnik
 * kümmerst Du Dich z.B. um die Wartung und Instandsetzung von Signalen und Weichenmotoren

Dein Profil:

 * Du hast die Schule (bald) erfolgreich beendet
 * Mathe, Physik und Informatik zählen zu Deinen Lieblingsfächern
 * Du verfügst über handwerkliches Geschick und tüftelst gern an elektronischen Anlagen
 * Du arbeitest gewissenhaft, selbstständig und gern im Team

* Attraktive Vergütung
 * Fahrvergünstigungen
 * Mietkostenzuschuss
 * Übernahmegarantie

Bewirb Dich jetzt online auf diese Ausschreibung. Deine persönlichen Daten behandeln wir vertraulich: www.deutschebahn.com/datenschutz-personal Bewerben und mehr erfahren: www.deutschebahn.com/karriere",0
5,4B96C3B0F00B399BCB76893325299857,Auszubildende,"Wir bieten zum 01.09.2019 einen Ausbildungsplatz zum/zur

Kaufmann/-frau - Büromanagement

Das bieten wir:
-Einblick in die verschiedensten Abteilungen
-Gleitende Arbeitszeiten
-Ausbildungsvergütung nach TVöD
-Betriebliche Altersversorgung
-Möglichkeiten zur Weiterbildung

Unsere Anforderungen:
-mind. Mittlere Reife
-EDV-Kenntnisse
-Interesse an verwaltenden und kaufmännischen Tätigkeiten, insbesondere im Bereich Rechnungswesen
-Selbständiges Arbeiten
-Teamfähigkeit und Engagement
-Kommunikationsfähigkeit

Ein Praktikum vor Ausbildungsbeginn ist möglich.
Gerne bieten wir auch Umschüler/innen uns Spätstarter/innen eine berufliche Perspektive!

Die Berufsschule findet in Walldürn in der Frankenlandschule statt.

Möglichkeit bei Minderjährigen: Antrag auf Fahrerlaubnis mit 17 Jahren ohne Begleitung zur Ausbildungsstelle.

Bitte senden Sie uns Ihre aussagekräftige Bewerbung schriftlich oder per Email: info@awn-online.de bis zum 02.11.2018.
Wir freuen uns darauf!",0
6,4B97253A73DBF82309B4E6405BC19DEB,Auszubildende,"Industriekaufmann/-frau ist ein Beruf mit vielen Einsatzmöglichkeiten in einem Industrieunternehmen. Industriekaufleute können u.a. in Abteilungen eingesetzt werden, in denen an der Umsetzung von Unternehmensprozessen gearbeitet wird.;In unserer Materialwirtschaft vergleichen die Industriekaufleute u.a. Angebote, verhandeln mit Lieferanten und betreuen die Warenannahme und Warenlagerung. In der Produktionswirtschaft planen, steuern und überwachen sie die Herstellung von Waren oder Dienstleistungen und erstellen Auftragsbegleitpapiere. Mit den Kunden Verkaufsverhandlungen zu führen, gehört im Vertrieb zu ihrem Zuständigkeitsbereich. In den Bereichen Rechnungswesen bzw. Finanzwirtschaft bearbeiten, buchen und kontrollieren unsere Industriekaufleute die im Geschäftsverkehr anfallenden Vorgänge und erarbeiten Kalkulationen und Preislisten.;;Ausbildungsdauer: 2 ¿ (Abitur) - 3 Jahre ;;Anforderungen: ;- Abitur oder sehr guter Realschulabschluss;- Gutes Englisch und gerne weitere Sprachkenntnisse;- Gute PC-Kenntnisse;- Aufgeschlossenes und lernbereites Wesen;;Wir bieten eine fundierte und interessante Ausbildung in einem namhaften, international tätigen und stetig wachsenden Unternehmen mit positiver Unternehmenskultur.;;Wir freuen uns auf Ihre vollständige Bewerbung mit Anschreiben, Lebenslauf und Zeugnissen. Gerne nehmen wir Ihre Bewerbung auch per E-Mail unter folgender Adresse entgegen:;personal@amandus-kahl-group.de;;Für erste Fragen steht Ihnen Frau Kerstin Suhr-Ludewig, Tel. 040-72771270, gerne zur Verfügung.",0
7,,Azubi,"  Medienkaufmann/-frau - Digital und Print

  Auszug der Stellenbeschreibung

  Ausbildung zum/zur Medienkaufmann/-frau - Digital und Print ab 2017 - München

  Über uns
  Der Süddeutsche Verlag ist eine Tochterfirma der Südwestdeutschen Medienholding GmbH, einem der größten Medienhäuser Deutschlands. An über 30 Standorten im In- und Ausland ist die Südwestdeutsche Medienholding in den Geschäftsfeldern Tageszeitungen, Fachinformationen, Digitale Medien, Anzeigenblätter, Druck und Logistik sowie weiteren Dienstleistungen im branchennahen Umfeld aktiv. Mit der Süddeutschen Zeitung gehört zur Südwestdeutschen Medienholding Deutschlands größte überregionale Qualitätstageszeitung, die täglich 1,41 Millionen Leser erreicht.

  Ausbildungsschwerpunkte
  Während deiner Ausbildung bekommst Du spannende Einblicke in
  * den Anzeigenbereich: hier lernst Du die Anzeigenformate, den Anzeigenverkauf und unsere Kundenstruktur kennen. Außerdem eignest Du dir Kenntnisse an, wie neue Kunden akquiriert und bestehende Kunden gebunden werden
  * das Marketing: Du organisierst mit deinen Kollegen Leser- und Kundenevents und lernst wie Produkte erfolgreich vermarktet werden
  * den Vertrieb: Du lernst wie unsere Produkte auf den besten Wegen zu unseren Kunden gelangen
  * weitere Stationen deiner Ausbildung sind die Bereiche Druck, Redaktion sowie u.a. Finanz- und Rechnungswesen, Einkauf und Personal

  Die Ausbildung erfolgt im Wechsel zwischen der Praxis in den Ausbildungsabteilungen und dem Besuch der Städtischen Berufsschule für Medienberufe in München: http://www.bsmedien.musin.de.

  Das bieten wir Dir
  * Eine spannende und abwechslungsreiche Ausbildungszeit
  * Die Übernahme von anspruchsvollen Aufgaben und Einbindung ins Tagesgeschäft
  * Die individuelle Betreuung durch qualifizierte Ausbilder/innen
  * Die Berücksichtigung Deiner Interessen und Stärken
  * Eigene Azubi-Projekte

  Das zeichnet Dich aus
  * Du bist aufgeschlossen, engagiert und motiviert?
  * Du möchtest die Zukunft der Medien aktiv mitgestalten?
  * Hast Spaß an Teamarbeit, dem Umgang mit Menschen und zudem Interesse an kaufmännischen Zusammenhängen?
  * Du hast ein gutes Ausdrucksvermögen in Wort und Schrift?
  * Und einen guten Realschulabschluss, Fachhochschulreife oder Abitur?

  Haben wir Dein Interesse geweckt?
  Dann freuen wir uns über Deine Bewerbungsunterlagen ausschließlich online über unser Bewerbertool unter www.swmh.de/karriere

  https://recruitingapp-1841.umantis.com/Vacancies/3231/Application/New/1

  Kontakt
  SWMH Service GmbH | Katharina Weilhammer |
  Referentin für Ausbildung & Personalmarketing |
  Hultschiner Straße 8 | 81677 München | 089/2183-8332

  Unternehmen

  SWMH Service GmbH

  Orte

  * München 1 freie Stelle

  Art der Ausbildung

  Duale Ausbildung
  Jetzt bewerben",0
8,4B970FC0EF0B0439B7E3C45E7C2E5F1C,Auszubildende,"Wir bieten zum 01.09.2019 einen Ausbildungsplatz zum Elektroniker/Elektronikerin Fachrichtung Energie- und Gebäudetechnik.

Voraussetzung:
- mindest. guter Hauptschulabschluss oder mittlere Reife",0
9,4B96C4F847F74F827F92C797D44DE2A1,Auszubildende,"Du bist gerne auf Achse, kennst dich gut im Straßenverkehr aus und kommst mit Zeitdruck locker zurecht?

Dann passt zu dir der Beruf des/der Berufskraftfahrer/in.

Während der Ausbildung lernst du:
¿ alles rund um den sicheren und ökonomischen Transport von Gütern mit LKWs aller Art,
¿ alles über zeiteffiziente Warenlieferung im Einzelhandel sowie
¿ den Umgang mit modernster LKW-Technik.

Das solltest du mitbringen:
¿ technisches Verständnis
¿ Interesse am Umgang mit Fahrzeugen
¿ angenehmes, gepflegtes Auftreten
¿ Zuverlässigkeit
¿ kundenorientiertes Verhalten
¿ Ausdauer und
¿ körperliche Fitness.

Deine Ausbildung zum/zur Berufskraftfahrer/in fordert von dir viel Konzentration und Geschick in kritischen Situationen.
Denn dein Arbeitsplatz ist die Fahrerkabine eines LKWs oder Sattelzugs. Du bist nahezu den ganzen Tag unterwegs und beförderst frische Lebensmittel von den Großhandelslagern zu den Einzelhandelsmärkten der Region. Dabei musst du vorgegebenen Lieferzeiten einhalten und gleichzeitig die schweren Fahrzeuge strikt nach den Verkehrsregeln fortbewegen.
Auch Wirtschaftlichkeit spielt eine große Rolle bei der Ausführung deiner Tätigkeit als Berufskraftfahrer/in, daher bist du verantwortlich für eine ökonomische Führung deines LKWs. Du achtest auf seine Verkehrssicherheit, erkennst technische Mängel und wirkst bei seiner Pflege und Wartung mit. Darüber hinaus belädst du ihn mit Ware bei bestmöglicher Ausnutzung des Transportraumes und entlädst ihn am Zielort. Beim freundschaftlichen Kontakt mit deinen Kollegen im Einzelhandel kontrollierst du dazugehörige Lieferscheine, die du zuvor erstellt hast.

Deine Tätigkeiten im Überblick:
¿ Du belieferst Einzelhandelsgeschäfte mit Waren aller Sortimentsgruppen,
¿ Du überprüfst die Technik deines Fahrzeugs,
¿ Du kontrollierst Transportbestimmungen und hältst sie ein,
¿ Du nimmst Tourenplanungen vor,
¿ Du führst Übernahme- und Abfahrtskontrollen durch und
¿ Du sicherst die Ladung und prüfst die verkehrssichere Verpackung und Verstauung.

Deine Ausbildung dauert in der Regel 3 Jahre. Nach erfolgreich bestandener Prüfung besitzt du den Abschluss des/der Berufskraftfahrer/in. 

Während der Ausbildungszeit lernst du alles über Beförderungsrichtlinien, Routen- und Tourenplanung, den Umgang mit Frachtpapieren und mit dem Zoll. Die termingenaue Ablieferung der Ware steht stets im Mittelpunkt. Auch die Pflege und technische Überprüfung deines Fahrzeugs spielt eine große Rolle bei deiner Ausbildung. Als gelernte/r Berufskraftfahrer/in besitzt du dann einen sicheren Job ¿ denn Essen und Trinken bleibt unentbehrlich, so wie dein Job als wichtiges Bindeglied zwischen Lager und Markt.

Wir erwarten von dir:
¿ Schulabschluss der mittleren Reife bzw. Berufsreife (mit guten Noten).

Genau dein Ding? Dann warte nicht lang und pack zu. Bitte schicke uns möglichst schnell deine Bewerbungsunterlagen! Wir freuen uns!",0
